"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-1.051100016E0,2.211999893E-1,7.142999768E-1,1.289947726E0
9.996875000E-3,-5.219999701E-2,-6.069999933E-2,-2.109999955E-2,8.279214689E-2
1.999531300E-2,-6.639999896E-2,8.500000089E-2,-2.927999794E-1,3.120349147E-1
2.999531300E-2,-2.067999989E-1,1.555999964E-1,-4.395999908E-1,5.101232698E-1
3.999531300E-2,1.370000001E-2,8.479999751E-2,-2.348999977E-1,2.501134513E-1
4.999531300E-2,3.466999829E-1,-8.819999546E-2,2.099999934E-1,4.148254025E-1
5.999843800E-2,5.995000005E-1,-1.911000013E-1,2.603999972E-1,6.809754912E-1
6.999531300E-2,3.783999979E-1,-4.193999767E-1,1.611000001E-1,5.873977434E-1
7.999531300E-2,5.862999558E-1,-1.525200009E0,5.770999789E-1,1.732924434E0
8.999531300E-2,-8.899999410E-2,-1.046399951E0,-7.026000023E-1,1.263534970E0
9.999375000E-2,-2.383999974E-1,-4.575999975E-1,-1.602499962E0,1.683519660E0
1.099984380E-1,-2.105000019E-1,-6.780000031E-2,-1.381999969E0,1.399582440E0
1.199937500E-1,-7.576000094E-1,2.292999923E-1,-1.814000010E-1,8.120604788E-1
1.299953130E-1,-1.707999945E0,9.125999808E-1,6.439999938E-1,2.040793603E0
1.399953130E-1,-1.822299957E0,1.031999946E0,4.427999854E-1,2.140530974E0
1.499953130E-1,-5.525000095E-1,4.262000024E-1,-1.683000028E-1,7.177935592E-1
1.599984380E-1,-8.020000160E-2,1.852999926E-1,3.653999865E-1,4.174748826E-1
1.699953130E-1,-1.979999989E-1,2.099999972E-2,5.447999835E-1,5.800448445E-1
1.799937500E-1,-3.032000065E-1,-4.551999867E-1,2.113000005E-1,5.863317850E-1
1.899953130E-1,7.710999846E-1,-1.033999920E0,-4.187999964E-1,1.356150603E0
1.999984380E-1,9.298999906E-1,-9.996999502E-1,-9.619999528E-1,1.670196962E0
2.100000000E-1,-2.109999955E-1,-1.147400022E0,-5.661000013E-1,1.296733210E0
2.199937500E-1,1.228999943E-1,-1.579899907E0,-5.342999697E-1,1.672323110E0
2.299937500E-1,3.678999841E-1,-2.032999992E0,1.885999888E-1,2.074610644E0
2.399937500E-1,5.891999602E-1,-1.822600007E0,1.495000005E0,2.429825589E0
2.499953130E-1,4.485999942E-1,-1.199299932E0,1.961699963E0,2.342611582E0
2.599984380E-1,3.701999784E-1,-5.115000010E-1,1.514400005E0,1.640758255E0
2.699953130E-1,-5.004999638E-1,-5.069999769E-2,5.684999824E-1,7.591198413E-1
