"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-1.706999987E-1,-1.474999934E-1,-1.284999996E-1,2.596285569E-1
9.995312000E-3,-1.450999975E-1,-6.579999626E-2,5.900000036E-2,1.698959942E-1
1.999531200E-2,1.057999954E-1,-1.548999995E-1,1.718000025E-1,2.543676271E-1
3.000000000E-2,1.585000008E-1,-1.562999934E-1,9.049999714E-2,2.402960418E-1
3.999687500E-2,6.089999899E-2,-3.312000036E-1,-3.217999935E-1,4.657869557E-1
4.999531200E-2,1.529999971E-1,-3.779000044E-1,-4.518999755E-1,6.086304300E-1
5.999687500E-2,3.078999817E-1,-2.728999853E-1,-2.458999902E-1,4.793157685E-1
6.999531200E-2,1.286000013E-1,-1.667999923E-1,-1.040000003E-2,2.108752185E-1
7.999843700E-2,5.810000002E-2,-1.200999990E-1,4.789999872E-2,1.417534114E-1
8.999687500E-2,-2.045999914E-1,-9.999999311E-4,-5.849999934E-2,2.128013309E-1
9.999687500E-2,-2.190999985E-1,-3.899999894E-3,-9.019999951E-2,2.369726973E-1
1.099968750E-1,-1.068999991E-1,-5.009999871E-2,1.970000006E-2,1.196900567E-1
1.199968750E-1,1.809999906E-2,-8.980000019E-2,-3.539999947E-2,9.820799337E-2
1.300000000E-1,-1.139999926E-2,-6.740000099E-2,7.939999551E-2,1.047715582E-1
1.399968750E-1,3.346000016E-1,-1.501999944E-1,-1.013999954E-1,3.805248460E-1
1.499953120E-1,2.540000081E-1,-1.685999930E-1,-3.683999777E-1,4.781845933E-1
1.599968750E-1,1.755999923E-1,-1.087999940E-1,-1.966999918E-1,2.852431993E-1
1.699984370E-1,-3.070000000E-2,-1.022999957E-1,-1.114000008E-1,1.543299689E-1
1.800000000E-1,-4.749999940E-2,-1.950999945E-1,-1.762999892E-1,2.672114219E-1
1.899984370E-1,2.259999886E-2,-2.481999993E-1,-3.183999956E-1,4.043421284E-1
1.999953120E-1,2.159999870E-2,-2.032999992E-1,-4.372999966E-1,4.827305011E-1
2.099968750E-1,-1.177999973E-1,-1.480000019E-1,-2.509999871E-1,3.142957739E-1
2.199968750E-1,-2.454999983E-1,5.599999800E-3,9.879999608E-2,2.646942546E-1
2.299984370E-1,-3.215999901E-1,3.049999848E-2,1.914999932E-1,3.755383482E-1
2.399968750E-1,-1.627999991E-1,-7.180000097E-2,4.939999804E-2,1.846603359E-1
2.499953120E-1,-6.369999796E-2,-1.445000023E-1,-1.701999903E-1,2.321766075E-1
2.599968750E-1,4.839999974E-2,-1.862999946E-1,1.626999974E-1,2.520347935E-1
2.699953120E-1,1.536999941E-1,-1.882999986E-1,1.966999918E-1,3.126842888E-1
2.799968750E-1,1.709999889E-2,-5.460000038E-2,2.572999895E-1,2.635846251E-1
2.899968750E-1,-2.709999867E-2,-5.040000007E-2,2.358999997E-1,2.427413846E-1
2.999968750E-1,-3.019999899E-2,-1.999999949E-4,-2.999999851E-4,3.020215123E-2
3.099968750E-1,-2.699999837E-3,-2.969999984E-2,1.809999906E-2,3.488538312E-2
3.199953120E-1,-5.460000038E-2,-6.059999764E-2,-8.799999952E-2,1.199896649E-1
3.299984370E-1,-1.290999949E-1,-1.211999953E-1,-1.699000001E-1,2.454022363E-1
3.399937500E-1,-9.820000082E-2,-1.328999996E-1,-1.894000024E-1,2.513523641E-1
3.501406250E-1,-2.058999985E-1,-6.709999591E-2,-1.178999990E-1,2.465717515E-1
3.601437500E-1,-1.671999991E-1,-5.969999731E-2,-2.123999894E-1,2.768278975E-1
3.699953120E-1,-6.140000001E-2,-2.159999870E-2,-1.396999955E-1,1.541188136E-1
