"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,1.144099951E0,-2.045799971E0,-1.773399949E0,2.939253238E0
9.979688000E-3,1.550400019E0,-1.913999915E0,-2.217700005E0,3.314412347E0
1.999062500E-2,1.815699935E0,-1.603099942E0,-7.249999642E-1,2.528303903E0
3.000156300E-2,8.611999750E-1,-6.886000037E-1,6.297999620E-1,1.269835956E0
3.998125000E-2,6.546999812E-1,-4.488999844E-1,4.291999936E-1,9.024166975E-1
4.999375000E-2,8.185999990E-1,-8.684999943E-1,5.399999619E-1,1.309961128E0
6.000312500E-2,1.455199957E0,-9.957000017E-1,9.710999727E-1,2.012973066E0
6.998281300E-2,2.525599957E0,-1.494099975E0,7.910999656E-1,3.039215200E0
7.999531300E-2,2.464499950E0,-2.046599865E0,1.715199947E0,3.633764146E0
8.997500000E-2,2.046799898E0,-2.109599829E0,2.427999973E0,3.812477558E0
9.998593800E-2,1.766299963E0,-1.831099987E0,2.513999939E0,3.576721741E0
1.099968750E-1,1.530599952E0,-1.472399950E0,2.591199875E0,3.350375295E0
1.199765630E-1,2.046299934E0,-1.290099978E0,2.516999960E0,3.490986991E0
1.299875000E-1,1.517499924E0,-1.414399981E0,1.304700017E0,2.450627565E0
1.399984380E-1,1.611099958E0,-2.378000021E0,1.472999901E-1,2.876147504E0
1.499781250E-1,1.916899920E0,-3.685699940E0,-4.371999800E-1,4.177323685E0
1.599906250E-1,1.292299986E0,-4.381599903E0,-2.105000019E-1,4.573047913E0
1.700015630E-1,1.428599954E0,-4.323699951E0,7.486000061E-1,4.614724376E0
1.799812500E-1,1.628700018E0,-4.030699730E0,1.608899951E0,4.635489523E0
1.899921880E-1,2.563199997E0,-3.562500000E0,2.334899902E0,4.971233049E0
2.000031250E-1,2.773599863E0,-2.401099920E0,2.005499840E0,4.180928920E0
2.099828130E-1,2.844199896E0,-1.403299928E0,1.887099981E0,3.690510815E0
2.199937500E-1,2.922399998E0,-9.271000028E-1,1.745700002E0,3.528087961E0
2.299750000E-1,3.003399849E0,-8.406999707E-1,1.573599935E0,3.493337065E0
2.399843750E-1,1.915599942E0,-1.028699994E0,1.850499988E0,2.855187738E0
2.499953130E-1,7.796999812E-1,-1.572199941E0,2.398399830E0,2.971879281E0
2.599750000E-1,6.190999746E-1,-1.699899912E0,2.635599852E0,3.196768848E0
2.699859380E-1,1.421599984E0,-1.350600004E0,2.813599825E0,3.429491341E0
2.799984380E-1,2.126999855E0,-5.019999743E-1,2.635999918E0,3.424124403E0
