"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-3.691999912E-1,-4.100999832E-1,-1.598999947E-1,5.745073003E-1
9.995312000E-3,-6.399999838E-3,-4.666000009E-1,2.067999989E-1,5.104143026E-1
1.999687500E-2,4.091999829E-1,-5.345000029E-1,4.682999849E-1,8.200242405E-1
2.999843700E-2,4.463999867E-1,-5.544999838E-1,2.800999880E-1,7.649831263E-1
3.999687500E-2,4.284999967E-1,-5.417000055E-1,-2.161999941E-1,7.237358500E-1
4.999375000E-2,7.243999839E-1,-4.846999943E-1,-3.510999978E-1,9.396598478E-1
5.999687500E-2,8.518999815E-1,-3.519999981E-1,-2.140999883E-1,9.462961387E-1
6.999531200E-2,7.741999626E-1,3.019999899E-2,-3.671000004E-1,8.573564208E-1
7.999843700E-2,7.501999736E-1,-1.368999928E-1,-5.889999866E-2,7.648599991E-1
8.999687500E-2,1.147599936E0,-2.631999850E-1,3.321000040E-1,1.223335709E0
9.999687500E-2,1.371999979E0,3.139999881E-2,7.066000104E-1,1.543584619E0
1.099968750E-1,1.243600011E0,3.578999937E-1,9.383999705E-1,1.598508022E0
1.201437500E-1,1.759999990E-1,6.563999653E-1,1.145699978E0,1.332090595E0
1.301468750E-1,-4.412999749E-1,3.492999971E-1,4.107999802E-1,6.967874708E-1
1.401843750E-1,-1.023000002E0,6.631999612E-1,-3.147999942E-1,1.259151392E0
1.498781250E-1,-1.606099963E0,6.315999627E-1,-5.012999773E-1,1.797158110E0
1.599953120E-1,-1.976300001E0,1.940999925E-1,-5.654000044E-1,2.064730894E0
1.699953120E-1,-1.599399924E0,-5.651000142E-1,-1.245399952E0,2.104385702E0
1.799984370E-1,-7.730000019E-1,-1.043799996E0,-2.067899942E0,2.441978216E0
1.899953120E-1,1.139999926E-2,-7.549999952E-1,-1.522399902E0,1.699369417E0
1.999953120E-1,3.641999960E-1,-6.086999774E-1,-5.223000050E-1,8.808828496E-1
2.099953120E-1,-1.030000001E-1,-5.069000125E-1,4.202999771E-1,6.664898299E-1
2.199953120E-1,-2.295699835E0,-1.825899959E0,9.758999944E-1,3.091363646E0
2.299968750E-1,3.654099941E0,-6.431499958E0,-1.339800000E0,7.517426563E0
2.399953120E-1,1.228399992E0,-3.390699863E0,9.840999842E-1,3.738216805E0
2.499953120E-1,-4.773999751E-1,-6.484999657E-1,1.651799917E0,1.837635956E0
2.599937500E-1,3.385999799E-1,-2.486999929E-1,6.162999868E-1,7.458735192E-1
2.699937500E-1,-4.810999930E-1,1.467000008E0,3.570999801E-1,1.584634539E0
2.799968750E-1,4.745000005E-1,6.728999615E-1,7.181000113E-1,1.092525622E0
2.899968750E-1,2.245999873E-1,3.716000021E-1,-3.098999858E-1,5.334507634E-1
2.999968750E-1,-4.052999914E-1,2.850000001E-2,-1.011699915E0,1.090237154E0
