"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-2.548084259E-1,4.192266464E-1,3.091154099E-1,5.798539916E-1
4.825782000E-3,-4.168593884E-1,2.610963583E-1,1.084194183E-1,5.036842545E-1
9.650834000E-3,-5.390056372E-1,1.316179037E-1,-6.461429596E-2,5.585922992E-1
1.447661500E-2,-6.058201790E-1,5.618035793E-2,-1.672897339E-1,6.309993478E-1
1.930323000E-2,-6.473838091E-1,-4.749023914E-2,-1.560382843E-1,6.676144585E-1
2.412906300E-2,-6.897281408E-1,-1.441473961E-1,-6.363296509E-2,7.074973741E-1
2.895406300E-2,-6.979430914E-1,-2.210546732E-1,1.614742279E-1,7.497090460E-1
3.377989600E-2,-6.700344086E-1,-3.118517399E-1,4.136018753E-1,8.469144748E-1
3.860645900E-2,-6.633697748E-1,-3.432408571E-1,6.580095291E-1,9.954146295E-1
4.343229200E-2,-5.699985027E-1,-4.123522043E-1,7.578048706E-1,1.034021690E0
4.825729200E-2,-4.631195068E-1,-4.790809155E-1,8.337917328E-1,1.067336336E0
5.308312500E-2,-3.399478197E-1,-5.621410608E-1,8.500719070E-1,1.074332043E0
5.790974000E-2,-2.465379238E-1,-6.146672964E-1,8.664255142E-1,1.090545737E0
6.273552100E-2,-1.655670404E-1,-6.381503344E-1,8.898859024E-1,1.107495017E0
6.756057300E-2,-1.773432493E-1,-6.313853264E-1,9.040699005E-1,1.116888734E0
7.238635500E-2,-2.350560427E-1,-6.187275648E-1,8.282909393E-1,1.060255169E0
7.721296900E-2,-3.034404516E-1,-5.678255558E-1,6.444540024E-1,9.109461733E-1
8.203880300E-2,-4.206688404E-1,-5.421454906E-1,4.020404816E-1,7.953116088E-1
8.686380300E-2,-4.799273610E-1,-5.172040462E-1,1.512460709E-1,7.215993842E-1
9.168963600E-2,-5.771135688E-1,-4.248518050E-1,-4.759693146E-2,7.182092977E-1
9.651619800E-2,-6.169388294E-1,-3.874274194E-1,-1.449794769E-1,7.427870309E-1
1.013420320E-1,-6.626297235E-1,-3.450293243E-1,-1.227579117E-1,7.570950337E-1
1.061670320E-1,-5.910376906E-1,-2.866201401E-1,-3.293323517E-2,6.576938911E-1
1.109928650E-1,-4.706308544E-1,-2.386338711E-1,6.223487854E-2,5.313310697E-1
1.158194800E-1,-3.487834632E-1,-1.429114938E-1,1.416835785E-1,4.026758444E-1
