"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,1.014416218E0,-9.558839798E-1,-1.343447685E0,1.935873480E0
4.825938000E-3,6.989626884E-1,-7.532923222E-1,-1.377817154E0,1.718830495E0
9.651146000E-3,2.899224758E-1,-4.876198769E-1,-1.363654137E0,1.476949827E0
1.447713600E-2,-2.812733650E-1,-2.805116177E-1,-1.304848671E0,1.363976366E0
1.930385400E-2,-1.125422001E0,-3.175797462E-1,-1.466289520E0,1.875483013E0
2.412984400E-2,-2.060913324E0,-7.516117096E-1,-1.737233639E0,2.798260997E0
2.895505200E-2,-2.722900152E0,-1.452892303E0,-1.971940517E0,3.662462381E0
3.378099000E-2,-2.940086842E0,-2.061130762E0,-1.897905827E0,4.061331947E0
3.860776100E-2,-2.732531309E0,-2.315530539E0,-1.259132385E0,3.796554147E0
4.343375000E-2,-2.141010284E0,-2.152642250E0,-1.082897186E-1,3.038012567E0
4.825890700E-2,-1.280179262E0,-1.747107506E0,1.220570564E0,2.486168957E0
5.308489600E-2,-3.226377964E-1,-1.312418222E0,1.947596550E0,2.370584118E0
5.791161500E-2,5.127663612E-1,-9.708567858E-1,1.877289772E0,2.174789444E0
6.273760400E-2,1.146224976E0,-7.063268423E-1,1.668951035E0,2.144324336E0
6.756281300E-2,1.686704159E0,-4.125955105E-1,1.841178894E0,2.530838931E0
7.238875000E-2,2.061043501E0,-8.852648735E-2,2.111063004E0,2.951664659E0
7.721552100E-2,2.248691559E0,1.798853874E-1,2.002858162E0,3.016689128E0
8.204151100E-2,2.184364796E0,3.863692284E-1,1.565370560E0,2.714979877E0
8.686666700E-2,1.880597115E0,5.440917015E-1,1.096361160E0,2.243811285E0
9.169265700E-2,1.400954008E0,5.728905201E-1,7.522516251E-1,1.690194719E0
9.651942700E-2,8.044519424E-1,3.811371326E-1,2.426061630E-1,9.226408792E-1
1.013453650E-1,9.614038467E-2,9.126639366E-2,-4.521532059E-1,4.711847300E-1
1.061705730E-1,-5.667160749E-1,-2.335870266E-1,-6.937761307E-1,9.257728275E-1
1.109965110E-1,-1.084396124E0,-5.786544085E-1,-8.026723862E-1,1.468005054E0
1.158232820E-1,-1.393077135E0,-7.630193233E-1,-1.093655586E0,1.928456620E0
1.206492710E-1,-1.474802613E0,-7.804170847E-1,-1.411571503E0,2.185549744E0
1.254744270E-1,-1.426806092E0,-5.969429016E-1,-1.649064064E0,2.260869023E0
1.303004170E-1,-1.203828931E0,-3.762503862E-1,-1.817779541E0,2.212485233E0
1.351271880E-1,-9.439096451E-1,-2.457114458E-1,-1.917166710E0,2.151015510E0
1.399531250E-1,-6.618785858E-1,-1.076480150E-1,-1.965394020E0,2.076642726E0
1.447783340E-1,-4.592566490E-1,2.311348915E-2,-1.914896011E0,1.969334313E0
1.496043230E-1,-3.307777643E-1,1.976058483E-1,-1.810748100E0,1.851288925E0
1.544310420E-1,-2.764544487E-1,3.506546021E-1,-1.685275078E0,1.743427027E0
1.592570320E-1,-3.359856606E-1,4.794032574E-1,-1.565111160E0,1.671013702E0
1.640822400E-1,-5.077947378E-1,5.882349014E-1,-1.485472679E0,1.676456046E0
1.689081770E-1,-7.305381298E-1,6.889922619E-1,-1.382198334E0,1.708469646E0
1.737349480E-1,-8.931051493E-1,7.654870749E-1,-1.154626846E0,1.648262850E0
1.785609380E-1,-1.075178266E0,7.709982395E-1,-1.037120819E0,1.681090771E0
1.833860940E-1,-1.243764281E0,6.782628298E-1,-1.156067848E0,1.828519325E0
1.882120840E-1,-1.186428905E0,5.982295275E-1,-1.104275703E0,1.727691217E0
1.930388540E-1,-8.224679232E-1,5.450339317E-1,-6.158447266E-1,1.163090796E0
1.978647920E-1,-2.962553501E-1,6.073471308E-1,1.213054657E-1,6.865513715E-1
2.026900000E-1,2.963007689E-1,6.724665165E-1,7.530775070E-1,1.052202971E0
2.075159380E-1,6.614115238E-1,6.846234798E-1,1.251135826E0,1.572105394E0
2.123427090E-1,8.159618378E-1,6.462022066E-1,1.389698982E0,1.736270219E0
2.171686980E-1,8.759474754E-1,5.318757296E-1,1.240962029E0,1.609398188E0
2.219939070E-1,7.989033461E-1,3.572343588E-1,9.912214279E-1,1.322264294E0
2.268198440E-1,6.418886185E-1,1.641291380E-1,7.458972931E-1,9.976583304E-1
2.316466150E-1,4.730509520E-1,-1.754558086E-2,4.295196533E-1,6.391965137E-1
2.364726040E-1,3.671649694E-1,-2.678070068E-1,-2.563199997E-1,5.217572711E-1
2.412977610E-1,5.579543114E-2,-4.184845686E-1,-1.148633957E0,1.223765677E0
2.461237500E-1,-4.556953013E-1,-3.747973442E-1,-1.598642349E0,1.704050650E0
2.509505210E-1,-9.167609215E-1,-1.400017738E-2,-1.774047852E0,1.996970799E0
2.557764590E-1,-1.280700684E0,4.803078175E-1,-1.883116722E0,2.327448910E0
2.606016670E-1,-1.450659275E0,7.355923653E-1,-2.074685574E0,2.636252774E0
2.654276040E-1,-1.362042427E0,8.015575409E-1,-2.297122002E0,2.788265331E0
2.702543750E-1,-1.061432123E0,7.990217209E-1,-2.359817505E0,2.708101276E0
