"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-1.030637741E0,-5.898056030E-1,1.329290867E0,1.782441868E0
4.827031000E-3,-8.228073120E-1,-5.459289551E-1,7.906837463E-1,1.265002405E0
9.653229000E-3,-9.426732063E-1,-4.687194824E-1,3.847632408E-1,1.120880671E0
1.447869800E-2,-1.045064449E0,-3.764891624E-1,3.810029030E-1,1.174336836E0
1.930494800E-2,-1.132785797E0,-3.800625801E-1,5.036358833E-1,1.296649656E0
2.413197900E-2,-1.129259586E0,-6.180350780E-1,4.052038193E-1,1.349586865E0
2.895817700E-2,-8.730740547E-1,-1.270134926E0,3.055477142E-2,1.541568886E0
3.378364600E-2,-1.064306736E0,-1.450637221E0,-2.674255371E-1,1.818959481E0
3.860989600E-2,-1.246029377E0,-1.399204969E0,-9.467220306E-2,1.875986829E0
4.343687500E-2,-1.340085983E0,-1.177234173E0,5.137948990E-1,1.856258586E0
4.826312500E-2,-1.317393303E0,-7.908378839E-1,1.205034733E0,1.952705400E0
5.308859400E-2,-1.266124725E0,-3.335132599E-1,1.638887882E0,2.097678814E0
5.791484400E-2,-1.292573929E0,2.414083481E-2,1.803008556E0,2.218596402E0
6.274182300E-2,-1.497236729E0,2.301776409E-1,1.920249462E0,2.445824516E0
6.756807300E-2,-1.671761990E0,-9.349107742E-3,1.532328606E0,2.267797723E0
7.239354200E-2,-2.043115139E0,-3.291682005E-1,5.415768623E-1,2.139153261E0
7.721974000E-2,-2.668229580E0,-5.384262800E-1,-1.859698296E-1,2.728357881E0
8.204677100E-2,-2.886867046E0,-6.886805296E-1,-1.316361427E-1,2.970792872E0
8.687302100E-2,-2.633279800E0,-8.332610130E-1,2.388553619E-1,2.772280344E0
9.169849000E-2,-2.211447716E0,-8.770947456E-1,4.449129105E-1,2.420277606E0
9.652468800E-2,-1.694657326E0,-8.650920391E-1,2.893428802E-1,1.924569300E0
1.013517190E-1,-1.356460571E0,-8.945397139E-1,2.592296600E-1,1.645413807E0
1.061779690E-1,-1.056918621E0,-9.160734415E-1,-1.728916168E-2,1.398773190E0
1.110033860E-1,-7.200500965E-1,-8.908622265E-1,-6.132936478E-1,1.299321649E0
1.158296360E-1,-5.844850540E-1,-1.100335360E0,-1.811913490E0,2.198952291E0
1.206566670E-1,-2.574777603E-2,-1.431645632E0,-2.326120377E0,2.731502914E0
1.254829170E-1,5.185918808E-1,-1.748804092E0,-1.082406044E0,2.121050715E0
1.303083330E-1,-4.246597290E-1,-1.972862720E0,2.449896812E0,3.174038058E0
1.351345830E-1,-8.583812714E-1,-1.833353996E0,2.965684891E0,3.590723068E0
1.399616150E-1,-6.221232414E-1,-1.370112658E0,1.228405952E0,1.942479654E0
1.447878650E-1,-3.238148689E-1,-9.241819382E-1,3.202924728E-1,1.030318200E0
1.496132810E-1,-3.439106941E-1,-4.858709574E-1,3.027181625E-1,6.678199149E-1
