"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-4.321689606E-1,-7.874519825E-1,1.873127460E0,2.077367834E0
4.826562000E-3,4.178643227E-1,-3.402931690E-1,2.564421654E0,2.620432875E0
9.652343000E-3,1.054381847E0,8.332729340E-2,2.926870823E0,3.112111395E0
1.447890600E-2,1.200268269E0,4.700398445E-1,2.979300499E0,3.246199753E0
1.930625000E-2,8.801822662E-1,5.890355110E-1,2.550314903E0,2.761483254E0
2.413286400E-2,2.657289505E-1,4.537067413E-1,2.036877632E0,2.103647349E0
2.895864500E-2,-4.412593842E-1,2.247791290E-1,1.946773052E0,2.008770972E0
3.378520800E-2,-1.317940712E0,-1.136951447E-1,1.912625313E0,2.325517124E0
3.861255200E-2,-2.293837309E0,-6.350545883E-1,2.004851341E0,3.111978925E0
4.343911400E-2,-2.921256065E0,-1.220813751E0,2.188430786E0,3.848811832E0
4.826489500E-2,-2.860177040E0,-1.536959529E0,2.067444324E0,3.849309461E0
5.309145800E-2,-2.383301973E0,-1.509900093E0,1.761009216E0,3.325820207E0
5.791885400E-2,-1.575382471E0,-1.201717973E0,1.621980667E0,2.560620491E0
6.274541600E-2,-6.162743568E-1,-7.991156578E-1,1.774330139E0,2.041231824E0
6.757119700E-2,1.669597626E-1,-2.525348663E-1,1.783624649E0,1.809134133E0
7.239776000E-2,5.232167244E-1,8.049035072E-2,1.653506279E0,1.736178980E0
7.722510400E-2,5.384936333E-1,3.116886616E-1,1.458180428E0,1.585375468E0
8.205166600E-2,2.867002487E-1,3.771035671E-1,1.158226967E0,1.251356800E0
8.687750000E-2,5.177497864E-3,1.965804100E-1,6.434144974E-1,6.727948272E-1
9.170406200E-2,-4.188570976E-1,3.905987740E-2,1.043157578E-1,4.334151815E-1
9.653140600E-2,-7.508463860E-1,-1.942040920E-1,-4.253225327E-1,8.845251729E-1
1.013579680E-1,-9.620206356E-1,-4.204318523E-1,-7.289123535E-1,1.278107924E0
1.061837500E-1,-1.104974508E0,-5.454080105E-1,-9.170084000E-1,1.536015289E0
1.110103640E-1,-1.202677250E0,-5.893313885E-1,-1.073755264E0,1.716593843E0
1.158377080E-1,-1.258971214E0,-5.999348164E-1,-1.115207195E0,1.785670012E0
1.206642700E-1,-1.264471054E0,-6.473180056E-1,-7.683243752E-1,1.615001546E0
1.254900520E-1,-1.211836576E0,-7.121778727E-1,3.288850784E-1,1.443575632E0
1.303166140E-1,-1.179032564E0,-7.885820866E-1,2.097143173E0,2.531795605E0
1.351439580E-1,-1.214872360E0,-8.853822947E-1,3.259008408E0,3.589004383E0
1.399705720E-1,-1.229688168E0,-9.920814037E-1,2.909873009E0,3.311150771E0
1.447963540E-1,-1.213662386E0,-1.073388219E0,1.799552917E0,2.421472560E0
1.496229160E-1,-1.269728184E0,-1.094293594E0,8.892717361E-1,1.897496338E0
1.544502600E-1,-1.469894886E0,-1.015666008E0,1.988840103E-1,1.797699437E0
1.592768220E-1,-1.691410065E0,-8.699166775E-1,-4.867830276E-1,1.963308623E0
1.641026560E-1,-1.864800453E0,-6.536082029E-1,-9.354639053E-1,2.186270141E0
1.689292180E-1,-1.908282757E0,-4.181364775E-1,-8.634891510E-1,2.135882653E0
1.737565620E-1,-1.858422279E0,-1.981228590E-1,-3.220376968E-1,1.896495271E0
1.785831250E-1,-1.484908819E0,-1.100678444E-1,6.892938614E-1,1.640791016E0
1.834089060E-1,-6.249518394E-1,-5.322107077E-1,1.810166359E0,1.987590321E0
1.882354680E-1,-9.265375137E-2,-9.973744154E-1,2.575860023E0,2.763764697E0
1.930628640E-1,-5.327558517E-2,-1.499562025E0,2.015735626E0,2.512909602E0
1.978894270E-1,-1.978058815E-1,-1.830410957E0,8.085794449E-1,2.010803859E0
2.027152080E-1,-1.603779793E-1,-1.840951324E0,-4.189958572E-1,1.894829913E0
2.075417700E-1,1.372237206E-1,-1.461071253E0,-6.474037170E-1,1.603961074E0
2.123691660E-1,5.072617531E-1,-8.987551928E-1,2.684764862E-1,1.066374703E0
2.171957290E-1,5.779643059E-1,-2.279877663E-1,1.568943024E0,1.687484332E0
2.220215100E-1,2.560510635E-1,3.382362127E-1,2.016227722E0,2.060373779E0
2.268480720E-1,-3.908839226E-1,5.465421677E-1,8.046998978E-1,1.048351328E0
2.316754160E-1,-8.894221783E-1,7.239030600E-1,2.875881195E-1,1.182292002E0
2.365019790E-1,-1.188647270E0,7.611539364E-1,-5.431175232E-2,1.412511032E0
2.413278120E-1,-1.335220575E0,7.132421732E-1,-8.557357788E-1,1.738911184E0
2.461543750E-1,-1.191640139E0,7.315454483E-1,-1.739748955E0,2.232015096E0
2.509817180E-1,-1.104227066E0,5.758972168E-1,-2.309610844E0,2.623981186E0
2.558082810E-1,-1.006935596E0,3.306174278E-1,-2.642878056E0,2.847460552E0
2.606340620E-1,-8.890109062E-1,1.325691938E-1,-2.538186550E0,2.692639216E0
2.654606770E-1,-6.279346943E-1,1.678447723E-1,-1.896146774E0,2.004456644E0
2.702880200E-1,-2.065017223E-1,3.021847010E-1,-1.229765892E0,1.283075486E0
2.751145830E-1,2.595767975E-1,3.353765011E-1,-1.060030937E0,1.141719361E0
2.799403640E-1,7.332515717E-1,3.153805733E-1,-9.385356903E-1,1.232060070E0
2.847669270E-1,1.290073395E0,3.123087883E-1,-2.686882019E-1,1.354259758E0
2.895943220E-1,1.757307529E0,4.711818695E-1,6.899805069E-1,1.945819932E0
2.944208850E-1,1.711512566E0,6.454643011E-1,1.066993713E0,2.117634296E0
2.992466660E-1,1.184055567E0,6.405258179E-1,8.446931839E-1,1.589266335E0
3.040732290E-1,5.257077217E-1,4.571059942E-1,3.060607910E-1,7.609124170E-1
3.089006250E-1,-2.166249752E-1,2.849279642E-1,-2.713451385E-1,4.491531018E-1
3.137271870E-1,-1.134022951E0,9.387826920E-2,-6.890983582E-1,1.330292348E0
3.185529680E-1,-1.955421925E0,-5.991661549E-2,-9.467782974E-1,2.173396892E0
3.233795310E-1,-2.491146564E0,-2.223732471E-1,-1.189023018E0,2.769302584E0
3.282068750E-1,-2.730697632E0,-5.005282164E-1,-1.274902344E0,3.054932739E0
3.330334890E-1,-2.732912779E0,-8.246316910E-1,-1.391286850E0,3.175611560E0
3.378592700E-1,-2.653777122E0,-1.099080563E0,-1.778673649E0,3.378489462E0
3.426858330E-1,-2.540982246E0,-1.354350209E0,-2.129783154E0,3.581456624E0
3.475131770E-1,-2.060343742E0,-1.332816482E0,-1.946935177E0,3.132406853E0
3.523397910E-1,-1.099871755E0,-1.128141999E0,-1.503046989E0,2.177515212E0
3.571655720E-1,-3.643770218E-1,-8.592158556E-1,-7.883539200E-1,1.221689160E0
3.619921350E-1,-9.797859192E-2,-5.084277391E-1,-2.148904800E-1,5.606036825E-1
3.668194790E-1,-4.182544947E-1,-2.169964314E-1,-2.544393539E-1,5.355031824E-1
3.716460410E-1,-1.236867070E0,-4.896557331E-2,-8.815393448E-1,1.519654366E0
3.764718220E-1,-2.234972239E0,4.889953136E-2,-1.573698997E0,2.733865506E0
3.812984370E-1,-3.138906956E0,4.289424419E-2,-1.591610909E0,3.519630957E0
3.861257810E-1,-3.871439219E0,6.578445435E-2,-9.740495682E-1,3.992635944E0
3.909523430E-1,-4.085193634E0,2.548400164E-1,-2.187595367E-1,4.098976238E0
3.957781250E-1,-4.046700478E0,4.221580029E-1,6.847095490E-2,4.069237079E0
4.006047390E-1,-4.048902035E0,5.381472111E-1,4.638481140E-2,4.084771922E0
4.054320830E-1,-3.760586739E0,7.566547394E-1,-2.133731842E-1,3.841883279E0
4.102586450E-1,-3.062307835E0,1.216471195E0,-6.921424866E-1,3.366985694E0
4.150844270E-1,-1.804651260E0,1.908799648E0,-1.115575790E0,2.853908130E0
4.199109890E-1,-7.534706593E-2,2.758884430E0,-1.546496868E0,3.163664496E0
4.247383850E-1,1.575248361E0,3.474496365E0,-1.926383018E0,4.273696751E0
4.295649470E-1,2.263849735E0,3.687658787E0,-1.858330727E0,4.709271286E0
4.343907290E-1,1.670917392E0,3.244681835E0,-1.475701332E0,3.936701610E0
4.392172910E-1,4.720308781E-1,2.481767178E0,-1.156922340E0,2.778569915E0
4.440446870E-1,-8.250797987E-1,1.668003798E0,-7.284069061E-1,1.998391844E0
4.488712500E-1,-1.930447221E0,9.606853724E-1,-3.804636002E-1,2.189587954E0
4.536970310E-1,-2.530776978E0,5.038121939E-1,-1.682605743E-1,2.585917721E0
4.585235930E-1,-2.664275169E0,4.510447979E-1,-9.410762787E-2,2.703823188E0
4.633509890E-1,-2.370814800E0,5.747792721E-1,-1.295223236E-1,2.442930630E0
