,time,x_mean,x_max,x_min,x_std,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean,x_range,y_range,z_range
0,0,0.012160841890573799,8.936911545701424,-8.507569927539109,2.4962392075705546,12.195283661938808,101.60001544049426,48.0,133.48682750848604,-0.016806208074893296,9.04840992631824,-9.038946499465645,3.132435089140765,19.13454968027228,304.3664869294273,58.0,182.70842305444722,-0.015991158686397982,14.06870848856138,-14.180080209936154,4.603809490488709,40.5190055023209,538.0595415361573,97.0,447.79380561901274,17.444481473240533,18.087356425783884,28.248788698497535
1,10,0.00515807853349685,7.681574570027901,-8.853726901359627,2.465814228589449,11.570252338382344,165.06992071908405,43.0,123.67310859943039,0.002671974514876954,8.716812878292005,-8.974480068040775,2.9331005264800196,16.723893777989847,386.8766010780437,43.0,156.32147932662212,0.019217297898826792,13.759907020548212,-13.273139796010856,4.696282507039976,42.813058495853944,775.3202806890008,98.0,412.9203634342133,16.535301471387527,17.69129294633278,27.033046816559068
2,20,0.016157418059455482,8.409421873887084,-8.983290683174008,2.7036021917171214,14.338602137195796,200.23827147055897,55.0,176.05431889679465,-0.038446298043382614,9.06101081586912,-9.004473419582911,2.997012550323463,17.45403397542331,271.0164035187604,59.0,175.17507824723904,-0.004643849838641605,13.928874462758909,-13.713045138131056,5.218942955338887,53.138110131324474,554.7530604149437,120.0,627.8822918893695,17.392712557061092,18.065484235452033,27.641919600889963
3,30,0.0008895178382912557,9.621280154213443,-9.458631595937725,3.6048342353297063,25.39434685710099,323.63950971147875,85.0,281.93441125575595,0.0021436758817200284,8.722298126752513,-9.205726339139062,3.4059046267774424,22.4892503882859,412.10463460711634,66.0,219.65397828467152,-0.12278274371683583,13.79622696661181,-14.14676656282388,5.535770051552009,59.088903507023765,507.4932786210538,129.0,685.2405517647858,19.07991175015117,17.928024465891575,27.94299352943569
4,40,-0.028689827757359454,9.643696002579835,-9.626670498451503,3.5687089178520055,24.010581328953823,436.13344847701705,81.0,270.5330087273143,-0.06137186197075825,8.912206487534533,-9.032156510963,3.507944802699324,23.7028746145381,541.6169300848009,60.0,212.7042573313482,-0.026979838267851625,14.148782329702994,-13.811309383353901,4.9908485727333,48.058478517743204,728.2851175578321,114.0,569.4523402889304,19.27036650103134,17.94436299849753,27.960091713056897
5,50,-0.04321510668040111,9.610833422302088,-9.449147097244438,3.5914086208678575,24.823319325449916,377.9633211504257,76.0,260.79580311829864,-0.018523379414051966,9.247311510833333,-9.197627739904293,3.3690262125207338,22.094620787304457,512.0958018010579,52.0,198.81938425655775,0.015192029725736156,14.164918404949145,-14.041983226908524,4.817112878443209,45.6049619086078,590.2785020630191,108.0,511.9246189285114,19.059980519546528,18.444939250737626,28.20690163185767
6,60,-0.03206638515816585,9.504749475285523,-9.59966447174231,3.1930418007458914,19.81790201873054,228.19743487330987,74.0,235.6763025696245,-0.003177492346806037,8.537610547409649,-8.07934376488431,2.8607021895151004,16.082828689279477,498.3868983693333,51.0,155.99117137199863,-0.07881871031844127,12.610734157080849,-14.148865693795498,4.280051020804404,35.531254511430056,283.6893299645343,109.0,462.1950423799068,19.104413947027833,16.61695431229396,26.75959985087635
7,70,0.012724145743462952,9.291725095130387,-9.233798087774186,3.040558633229425,18.098469742913206,272.37424210101307,71.0,224.01721860884595,0.019119252672124977,9.125438540675985,-8.780801344406589,3.020407265050223,17.766834899223284,384.053730478292,39.0,161.73800792255275,-0.05034569938253026,13.791138202642575,-13.52251369688056,4.104739063878726,32.747047586664145,311.47096927523665,97.0,414.61376085350656,18.52552318290457,17.906239885082574,27.313651899523137
8,80,-0.015585180301182314,9.49777959194857,-8.209347994633255,2.707401164524095,14.168902529464164,167.21154706761573,55.0,147.39896489633045,-0.01962729585557686,8.744236887772145,-8.472140155428393,2.5563407397923843,12.772621308383272,316.789974619685,39.0,110.30924911658502,-0.0240950629816616,13.157958408442436,-12.202775617588092,3.496362109543769,23.94888922530142,188.67098363700177,87.0,273.2344486793627,17.707127586581827,17.216377043200538,25.360734026030528
9,90,-0.08771724591992681,9.610551066442502,-9.619629065928484,3.6948882942285812,25.865057881373133,330.42403587614604,84.0,284.7276979461289,0.0381570403475219,9.253947227727881,-9.25674054761842,3.4122855581106926,22.030232421736038,457.60354238639155,54.0,200.9743463551429,-0.029680640349785393,14.182439950285245,-14.069285264736536,5.1988971328923785,51.931217119350265,587.7792546031122,123.0,602.5676567682818,19.230180132370986,18.5106877753463,28.25172521502178
10,100,0.01139060408286538,9.414577967355207,-8.381259560494538,2.7118621285459263,14.068790455367903,155.3999793733033,54.0,141.97502091793248,-0.013247908125215226,8.787569613461473,-7.816247208157943,2.209331690256606,9.403125389979037,169.06444932482134,30.0,85.92493825669187,0.01769496135432307,13.165860145146912,-14.02508857254692,3.801505606691126,28.116748399533357,430.37942174410995,89.0,297.39516309159717,17.795837527849745,16.603816821619418,27.190948717693832
11,110,-0.05078196410455317,9.511630255982311,-9.361853520876746,3.025534470411983,17.08766387838378,244.07687920586596,57.0,166.55402841968868,0.026572154146530805,9.09028435635926,-9.25617249314747,3.030201831001444,17.885460582470472,567.5631441184772,42.0,146.72206477548184,0.015516033521540632,12.750437963716573,-13.607241695948858,4.320871815907549,35.84904408702805,434.30733873200836,108.0,369.4843352870376,18.873483776859057,18.34645684950673,26.35767965966543
