,time,x_mean,x_max,x_min,x_std,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean,x_range,y_range,z_range
0,0,0.0025131484400490673,3.014170872755214,-3.0096401083254256,0.9082449620656753,1.6228887058941253,38.115258119820965,2.0,16.15047709532128,-0.022322834930743815,4.322504229677492,-4.748545759616524,1.4015722363330747,3.6311284990597756,45.03102335171817,15.0,34.10366439581025,0.002875994691354709,5.679685765804452,-5.464684411747769,1.6300989994669848,5.124303388457565,93.22902311658697,17.0,46.395402322904296,6.02381098108064,9.071049989294016,11.144370177552222
1,10,-0.005907561263545248,2.9924315533076093,-2.7961665582770463,0.910390715687161,1.6013767133726569,58.127286310887335,3.0,16.030330489753517,0.004494839766755293,4.01395202422385,-5.417668912581516,1.2941088515983685,3.279199178572139,62.48928711404058,6.0,31.610445438816306,0.011628535234056948,5.725082963218157,-6.007484949123808,1.851472239283336,6.533536792098465,96.09287697904293,26.0,58.51602211495025,5.788598111584656,9.431620936805366,11.732567912341965
2,20,-0.0009750520402777063,3.013680751358613,-3.0507995177828624,0.995782809785749,1.941623071721027,49.81939865109029,1.0,20.966783025969917,-0.0034217733924318513,5.321407934985338,-5.304615392672735,1.828432492183473,6.529750477646082,297.6933492342604,17.0,61.55897409952398,0.004551367281742556,6.078924034487579,-6.030240718493648,2.034957808200536,8.110283109422513,224.89031722554395,28.0,80.18341857285164,6.064480269141475,10.626023327658073,12.109164752981226
3,30,-0.00480720132814901,3.0306682930914337,-3.0533847334525217,1.1929108073036216,2.733468747655108,57.59930762472009,4.0,28.21074615768994,-0.0027093900196325203,5.342903415212903,-5.3962831449914335,1.94144509385089,7.291364836651643,128.49944660781804,30.0,67.85355497796513,0.011166475975480757,6.052981175202736,-6.125053784290207,2.344075694614373,10.674132050652418,209.56507465305282,37.0,97.85927171079452,6.084053026543955,10.739186560204336,12.178034959492944
4,40,-0.0006102511786934022,2.963769944258776,-2.8674009441389603,1.0670261129411298,2.23110323911485,40.912462809656255,5.0,22.02097027691665,0.027828342993205517,5.38089874380729,-5.265830690751702,1.725348564699668,5.7907572959702875,95.93520981755108,18.0,57.235475586444956,0.008897767215822834,5.594423477320987,-5.5124169426044345,1.9158717221405241,7.193465242546079,145.0262783763343,24.0,70.13743282189297,5.831170888397736,10.646729434558992,11.106840419925422
5,50,0.0076932589924265694,2.9869197877837728,-3.0181905534092675,0.9539832407466089,1.7747315789425067,35.95174708907245,2.0,19.40715831090824,-0.018627869243687194,4.843372651066339,-5.335276806498528,1.8413286035709864,6.5881729457046365,206.97662131497654,14.0,62.91107406621502,-0.02147925755278605,6.1257481764538735,-6.0338313784758135,2.1271426443239174,8.823282430375253,133.54573887865544,32.0,83.11008434546267,6.00511034119304,10.178649457564866,12.159579554929687
6,60,-0.006194101660268458,2.8455551426420964,-3.0017434601329622,1.1151584752455252,2.3798290798389066,116.08878276254211,2.0,22.76236200039787,0.015745897146713036,5.422936976517855,-5.331447420477983,2.16335338431611,8.583229782826667,177.1375663067008,26.0,79.87287316812473,0.03762444218187521,6.108355447120951,-5.880940295943557,2.349852745624785,10.35330929991688,239.09941684706095,34.0,96.16237334506295,5.847298602775059,10.754384396995839,11.989295743064508
7,70,-0.005895669492535822,2.8745501718246143,-2.9937526151845035,1.013831900565991,1.9949804041340535,78.7300115045138,3.0,21.593403129767893,-0.013830825265567724,5.427774140167034,-5.3152980858209,1.83104670198677,6.171588375407728,97.40350696301714,22.0,62.62348150791998,0.014374823193914966,5.520135919954047,-6.0307950604309255,2.038907641422936,7.936717245785843,110.32397123514082,29.0,79.99213391425876,5.868302787009117,10.743072225987934,11.550930980384972
8,80,0.0009352690897097719,3.0196796993511623,-2.9885649902651017,1.2968162252539812,3.1992941253118325,65.59930166715687,7.0,33.665896908415824,0.06478018879081218,5.434951033517788,-5.428122547403955,2.2238618150527305,8.603801866903929,107.68663911786844,26.0,89.36457850633433,0.005099615473379483,6.1401638251600525,-6.021290118508534,2.6380361951145934,12.610430399021892,173.46477345687444,41.0,115.68537784780943,6.008244689616264,10.863073580921743,12.161453943668587
9,90,-0.019433365827719734,2.902589644117325,-3.0336757788491666,1.1504181346154414,2.4967757320798083,117.80620203829716,3.0,24.05292925482317,0.013250252718701788,5.329274146135266,-5.3884353808129335,2.0874136587941194,8.203271754423243,493.03753150800856,22.0,73.86785871272802,0.016532221192854375,6.064935367935688,-6.09807341621428,2.1541844956151657,8.88205745921195,167.43356518919558,29.0,81.466050319178,5.936265422966492,10.7177095269482,12.16300878414997
10,100,0.005019164904172343,3.026761300289189,-3.0390380630729568,0.9992600963741741,1.9463098183261272,61.952721725203745,3.0,19.407189300238205,-0.006540876584156253,5.215349951325352,-5.355513092131918,1.833342428214438,6.510317994223725,172.56850718559184,22.0,60.09628026110379,0.003618692704223238,6.1232816576317735,-6.089531183850353,1.939380792895128,7.257377567476298,220.97979160412163,24.0,65.36924379284812,6.065799363362146,10.570863043457269,12.212812841482126
11,110,0.004831665107417917,2.9189156875526967,-3.0520384764420228,0.989510104186036,1.9051859883895772,87.3088836051132,4.0,19.214570919104546,-0.012796425198172184,5.433329175555941,-5.227866503342078,1.7698318378154294,5.959962593592612,221.93047042909515,21.0,55.014978418556005,0.01351108303579617,6.111063915059546,-5.890157182993059,1.8451466104567324,6.646658704936103,107.76770222239398,25.0,62.699940129069766,5.970954163994719,10.661195678898018,12.001221098052605
12,120,-0.00011990457537855103,2.2845674018574083,-2.25478151691108,0.6644354714180876,0.8724291607126851,32.58573062963685,1.0,8.258304359752149,-0.0008733350908734869,4.6639399375672514,-3.36700072384216,1.2672462511740294,3.153103341704986,186.58356683100632,7.0,27.76699834095457,-0.0007242637590018486,4.889227618037013,-4.329335499726437,1.217988825591175,2.9125709630650367,167.4832969600224,7.0,26.078579350756982,4.539348918768488,8.030940661409412,9.218563117763448
13,130,-0.0002461563443860424,2.7849287224670105,-2.608173205675437,0.6864035534729267,0.9265489147829977,9.81073533981159,0.0,9.921111926680434,0.008845118782388812,4.842157240976776,-4.78216438205841,1.4057955924386691,3.8264073403376906,65.72505654133651,10.0,34.903380564970064,-0.001029308570310099,6.040938053578542,-6.013961616570015,1.39782081972853,3.722829269203118,43.37703102353857,10.0,37.188658790073866,5.393101928142448,9.624321623035186,12.054899670148558
