,time,x_mean,x_max,x_min,x_std,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean,x_range,y_range,z_range
0,0,0.024951025110469222,6.738190508329872,-6.783156654241202,2.4926641043572544,12.103566289823428,99.4121970459369,47.0,141.14066917664806,-0.05778175281786307,10.200605344034104,-10.236399546657161,4.04017040977718,31.364781196137336,432.78811880925093,92.0,360.39444460816645,-0.04446726266064317,15.16054386078582,-15.189699997037554,5.841404953731795,64.92280655351047,729.0727221891235,139.0,747.9370866020301,13.521347162571073,20.437004890691263,30.350243857823372
1,10,0.014370533120332084,6.643073415579232,-6.530760446677296,2.1192755395050993,8.821395842819877,80.7593538450986,37.0,105.50253532917033,0.007682286244634213,10.149709570877533,-9.529312506188132,2.9164172845154694,16.741637068807798,137.3905997507994,65.0,196.38399095817525,0.0003327575597499042,15.542669778452986,-15.021399324368875,4.832466168893612,45.939354150076866,561.7303906453848,113.0,512.274509019256,13.173833862256528,19.679022077065667,30.56406910282186
2,20,-0.009023394625318946,6.221435654295076,-6.488989905226918,2.266536074725437,10.120113507018878,99.82765494839495,42.0,118.78156274940964,0.004351273189807557,10.059885158629553,-9.904627054446435,3.482500929064769,23.653414025588535,235.76310849181684,82.0,263.2768237853439,-0.05316765099622504,15.529828177332508,-14.730692042689107,5.12905522861456,51.65806858014529,574.2789956344513,119.0,598.2447996108384,12.710425559521994,19.964512213075988,30.260520220021615
3,30,0.010087928687839136,6.738465826483583,-6.780012641826594,2.5837885482086578,12.912768645156337,167.94226402062944,47.0,154.0824955766481,-0.05017025323558786,10.295296719712349,-10.289459364838738,4.240397184880861,34.771993872243456,329.17225776358504,97.0,383.093090203819,-0.19138942805438783,15.302883488048296,-15.324360926073934,5.765905092009433,62.917803328867485,689.678368490191,158.0,803.3808685203833,13.518478468310176,20.58475608455109,30.62724441412223
4,40,-0.0003670674258046858,5.989685459100932,-6.448095667954964,2.2117439328239,9.563457319984265,112.78893838805483,35.0,120.8471622112215,-0.01989549837594205,10.184149956810725,-10.350575864201929,3.1557139873337006,19.549476893081682,277.23329376832976,73.0,228.67059126962022,0.006731970310285004,13.75321697336304,-12.955800706621144,4.317959128734992,36.730458856787244,539.7144308903603,106.0,445.39051188932723,12.437781127055896,20.534725821012653,26.709017679984186
5,50,0.008648933686499513,6.6715430462867165,-6.707941206821936,2.1716303800408876,9.258179454100002,114.16826922083101,36.0,110.00521142981601,0.011881452751848268,10.143552725466446,-9.93657676328225,3.0653844377106894,18.274334905207102,234.12476742222952,66.0,212.97726623786147,-0.07632702982434218,15.354268595782669,-15.009777087512616,4.667819597290519,42.045260217044415,363.0743733328353,116.0,527.1849997146836,13.379484253108654,20.080129488748696,30.364045683295284
6,60,-0.007957749218918632,6.7199760959268895,-6.719013392040153,2.308743662202134,10.48620616744098,95.32594117003161,46.0,130.52607275605453,0.027079885972232143,10.222460617033976,-10.214010502869595,3.730554310473239,27.308715397373852,439.8523244924648,84.0,296.52300067939024,-0.059380014055314186,15.190361462275431,-14.719367138180013,5.3229877112631465,55.746560440854644,794.5785538402729,128.0,664.6525885728305,13.438989487967042,20.436471119903572,29.909728600455445
7,70,0.02978095276865603,6.632859390516468,-6.519072950201997,2.2283942056312984,9.702081795958712,128.08997857855263,35.0,123.21705969298843,-0.009530512506068772,9.99418353222766,-9.731070554117936,3.187870635402579,19.625106839266678,175.1975038252079,76.0,230.21813710273537,-0.024448694818024308,14.578350296820949,-15.179709319106937,5.002187853804047,48.75943266566231,332.1365082073448,120.0,611.9772900240255,13.151932340718464,19.725254086345597,29.758059615927884
8,80,-0.02066141262401593,6.6467259643350705,-6.7718050078777186,2.336329176194635,10.584223542628575,103.49658478942906,45.0,133.2627956965066,-0.04096323909337012,9.82513157976035,-10.22864829210153,3.5403170851546863,24.301561301481414,297.0275256534704,76.0,276.259547705593,-0.09198064694249147,15.234562643170431,-15.312585060226429,5.082370852369834,50.37304162974552,409.7850575932831,122.0,615.1006276800757,13.418530972212789,20.05377987186188,30.54714770339686
