,time,x_mean,x_max,x_min,x_std,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean,x_range,y_range,z_range
10,100,0.008836974081873943,3.42812028124987,-3.816818656777216,1.2751933729557232,3.175757501576474,108.3021749359612,5.0,35.08432627422576,0.003524779853667333,6.32144426976445,-5.448512006444513,1.9120109476883016,7.147980036689118,123.32664105053463,24.0,79.20893012084893,-0.0034097203784205768,5.2797947698971415,-5.6093233584499655,1.8275396925285559,6.5001892992860135,199.78403047273014,19.0,68.47495709753076,7.2449389380270866,11.769956276208964,10.889118128347107
11,110,0.014407701931179195,3.816643088876876,-3.81999531595844,1.4442646324838748,3.8594978327927514,145.7545438673462,4.0,52.731971022435076,0.06365994221840288,6.282791748717966,-6.177084074007452,2.2919592192324494,9.856178735164638,147.17201470227366,32.0,121.91902440458604,0.0010966060285709017,5.57409433366974,-5.9030016290917935,2.1610015040828796,8.920742237843394,165.5796245913593,23.0,111.60706054816424,7.636638404835316,12.459875822725419,11.477095962761535
12,120,0.007124143595765887,3.7616962869295847,-3.6825367410202623,1.450290149308605,4.0558081458094515,266.40222683261464,4.0,40.35085332553981,0.007583111860127067,6.2890658930660095,-6.311890896684692,2.2364223032078203,9.609039173609386,453.6935666566616,27.0,98.68729778211915,0.012284718592545093,5.7761169065996745,-5.8162408685334315,2.0967309685509097,8.433989813296783,196.56498670250457,20.0,88.44696212426992,7.444233027949847,12.6009567897507,11.592357775133106
13,130,-0.0023809364743106087,3.2458307904791313,-3.2910235020511514,1.0542080820309212,2.1734233098657616,57.5669733905616,3.0,23.290285326973915,-0.00019220531438196887,6.319121005960628,-6.133534173654822,2.044213320995769,7.917460892604863,176.2939461531096,18.0,83.68775588369837,-0.01959935693546598,5.8566671640714505,-5.315715910075693,1.8656890217044935,6.63171508306322,86.95985910994611,21.0,66.39176588673013,6.536854292530283,12.452655179615451,11.172383074147143
14,140,-0.013663291184128323,3.815354532782565,-3.8202518269553267,1.2993031690370136,3.2911459143990687,85.15396386517604,7.0,37.11672534389103,-0.028874057682675584,6.187283957560446,-5.817058449591452,2.0224893892545364,7.819171319572713,113.47360092589268,24.0,85.2750532311,0.0036599934953065994,5.696455944637351,-4.782089791950682,1.661025875099729,5.413527127965632,79.84829454624158,11.0,64.52031786418391,7.635606359737892,12.0043424071519,10.478545736588032
15,150,-0.009100626572165836,3.709059140553752,-3.7118020242822016,1.344320399857149,3.521254299315661,119.85041149171158,3.0,44.37273457309902,0.005873803468966315,6.263174621301857,-6.009726601308057,2.229010671029447,9.373631850312751,148.66271464078855,34.0,105.15919857610704,0.0001977542830307728,5.73448866796842,-5.891706230853861,2.109816818247871,8.542711642700063,223.04031479412748,24.0,94.60253711776959,7.420861164835953,12.272901222609914,11.62619489882228
16,160,0.006048768789737212,3.5388678546739905,-3.7851348062952495,1.3962833975056546,3.698453090665941,42.55619072483356,9.0,41.12940523277464,0.004622944406887242,6.2942304717784525,-6.328984882707371,2.3876813120062277,10.803769844043476,145.3981631382472,40.0,123.45046852495418,0.041494961369787656,5.713674122645173,-5.639674088105522,2.2353510311576437,9.557481238389178,120.86261006654217,40.0,103.61443483444458,7.32400266096924,12.623215354485824,11.353348210750696
17,170,-0.0055349456451394006,3.5349631151744925,-3.7397828041055226,1.376724489078415,3.6735782356042823,59.93429208435388,7.0,38.26931258747133,-0.004419793639432032,5.948859424884567,-6.281800231717978,2.263283875325222,9.752637843921471,159.0973714893277,40.0,104.27455184996222,0.003404694507315993,5.70498340017481,-5.629820339048079,1.9610954798234348,7.386883289608041,107.48708888099193,21.0,80.89960213521913,7.274745919280015,12.230659656602544,11.334803739222888
18,180,0.019168938611180634,3.6819108885802616,-3.713601931276117,1.4185705383401697,3.7460887392093754,79.58282922835846,6.0,40.26610782282872,-0.051389362245333865,6.300173941835643,-6.327782538096218,2.685108794401407,13.169564661972679,204.5588702630044,45.0,138.47788458536488,-0.02835757180943824,5.879218752561978,-5.857630750621673,2.5001200390991145,11.828830019112777,140.55729078351368,40.0,120.57840497998419,7.395512819856378,12.62795647993186,11.73684950318365
19,190,-0.0011145307858315464,3.8027556648060616,-3.819069067240333,1.2658557630083673,3.1337234478467995,101.31145682997428,8.0,32.25864834382615,0.001927145326732802,6.095860590837502,-6.109916264898291,2.1495524787900386,9.016634698136528,96.09552787681774,29.0,106.25957783584268,-0.009504756084724293,5.842488724624232,-5.7725577132852175,2.1434338588889483,8.865256025989591,146.5927204166194,28.0,94.46038290674652,7.621824732046395,12.205776855735792,11.615046437909449
20,200,0.043171466085483216,3.8286667466719773,-3.818812179964795,1.5188205321899226,4.293502751368122,133.07143275598014,12.0,45.09260254508309,0.07583640066686971,6.190299867761968,-6.286807568404732,2.3491469887965737,9.781953469113866,267.1716835458281,30.0,103.35050544003032,-0.07110743731953997,5.880597394455428,-5.829320647811012,2.2972623911967482,9.899152708010963,139.47572758335485,32.0,106.23987174467878,7.647478926636772,12.4771074361667,11.709918042266441
21,210,-0.0012255863463624611,3.621174424640522,-3.7480832682874716,1.424258473301849,3.887208345808115,119.34160433063765,7.0,40.914092410108545,-0.006773403030839953,6.31434913662229,-6.2507293161789255,2.235528387819391,9.613375256960177,106.08761356219794,32.0,106.53498464735581,0.003044668996554021,5.840120432624878,-5.854612575235446,2.2383336444015165,9.508384690917167,192.09554226686845,27.0,94.05005767117055,7.369257692927993,12.565078452801217,11.694733007860325
22,220,0.0012192980483762272,3.3776244982071044,-3.4086182703986365,1.1261340777413458,2.469512720231071,42.39678936714253,3.0,30.05276230597333,-0.02222175946436591,6.250247852549933,-6.098584095133949,1.9177234966240242,7.066519675269792,92.59687314900476,19.0,80.6222301405038,-0.0011647762967959263,5.794674650824237,-5.8693529723835836,1.8945705303112026,6.942476221104417,82.55232842889221,23.0,72.1393464990985,6.7862427686057405,12.348831947683882,11.66402762320782
23,230,0.008313885398071279,3.7332172628732,-3.7823376694979842,1.3297337242567686,3.4019703083337105,120.0249983231616,4.0,37.46816680699599,0.03296390555852241,6.185247719440772,-6.346857605634557,2.3911688866108785,11.032258765934618,207.59912746662292,36.0,116.15521047180412,0.007043832848966438,5.739610276534405,-5.900302554091692,2.1993722696974807,9.478745300462368,104.35049306328801,31.0,93.26665841802992,7.5155549323711845,12.532105325075328,11.639912830626097
24,240,-0.007825420935456252,3.1476358494811296,-3.3219105266489786,1.017232140989858,2.0235916432194556,56.8809657086782,4.0,18.481235761243617,-0.00011837073057993042,5.875392308642797,-5.078823501914534,1.638719001669666,5.299334175655301,122.33248328992474,14.0,52.92725388839366,0.006969341972310481,4.889323773330416,-4.708469457437697,1.4573302287470118,4.178041191968291,66.79762215142064,12.0,42.62577658025771,6.469546376130108,10.954215810557331,9.597793230768112
25,250,0.010362552108163314,3.0667774649995185,-3.497734580631396,1.0826649432534534,2.289304928832931,95.77526340097864,4.0,22.183061556124304,0.0029842837394891946,6.2510654128853425,-6.110550395964773,1.677137018562629,5.406053758329591,154.11234196543293,13.0,56.175318163729344,0.004485693853058987,5.330702212747581,-5.087158508733252,1.6393075940764614,5.234821899558304,234.17145701770747,15.0,50.44591163753399,6.564512045630915,12.361615808850114,10.417860721480832
26,260,0.0013722499564687548,2.904884909505389,-3.610223920820207,0.896589072936079,1.5886594820918267,23.5722308433362,2.0,15.617862102040291,0.01411873872346829,5.26284711425274,-5.608007446771324,1.7656997973689585,6.175278671903649,120.06727666097372,11.0,57.26496596673724,-0.0013624071098541073,4.422324654059462,-4.625401578086462,1.4302717379284788,4.043997283426907,80.93040340621427,4.0,40.52740808117073,6.515108830325596,10.870854561024064,9.047726232145925
