,time,x,y,z
0,0.000470313000000111,-3.3873000139999996,5.401499747999999,-1.010200024
1,0.010481249999999775,-2.068799973,7.335999966,1.932699919
2,0.02047187500000014,-1.4768999809999999,7.73939991,4.052700043
3,0.030515624999999602,-1.628399968,6.164199829,4.788499832
4,0.04047187499999971,-1.636999965,4.167399883,4.664099693
5,0.05047187500000039,-1.076499939,3.00549984,5.019199848
6,0.0604843749999997,-0.3154000044,2.347300053,4.306299686
7,0.0704703130000004,0.2380999923,1.5484999419999999,2.057800055
8,0.08046874999999964,0.4276999831,0.8838999867,-0.07599999756
9,0.09047187500000042,0.6850000023999999,0.2034999877,-0.8442999721
10,0.1004687500000001,1.30979991,-0.09910000116,-0.5465999842
11,0.11048281299999996,2.175899982,0.17249999940000002,0.9325999618
12,0.12046874999999968,2.114799976,0.2490999997,3.3636000160000004
13,0.13047187499999957,-0.2469999939,0.8136999607,5.362199783
14,0.1404703129999998,-3.6429998869999998,2.5188999180000002,4.758999825
15,0.15051406300000014,-6.346699715,3.905900002,4.751599789
16,0.16048437500000023,-6.363899708,4.595599651000001,7.134299755
17,0.1704718749999996,-3.726899862,4.459700108,9.075799942
18,0.18047031299999983,-0.7161999941,3.7587997910000004,7.201200008
19,0.1904703130000005,1.329699993,2.937899828,3.028499842
20,0.20051093799999986,2.187700033,2.671399832,-2.202499866
21,0.21047656300000028,2.274999857,2.960799932,-5.889899731
22,0.22047187500000032,1.936199903,3.527499914,-7.442399979
23,0.23047031300000054,1.258000016,4.046099663,-5.983200073
24,0.240514063,1.1352999209999999,4.437099934,-3.1842999460000003
25,0.2504718749999997,1.015299916,4.636199951,-0.7232999802
26,0.26047499999999957,2.179499865,3.4406998160000004,2.24029994
27,0.2704703129999997,4.007199764,0.9056999683,3.306200027
28,0.28051093799999993,5.391799927,-1.489899993,3.0151999
29,0.29047031300000015,5.582900047000001,-2.887899876,1.78489995
30,0.30047031299999993,4.740699768,-3.591699839,0.9982999562999999
31,0.3104765629999999,3.820899963,-4.460000038,0.6897000073999999
32,0.3205125000000004,1.411999941,-4.61439991,-0.6200000048
33,0.33046874999999964,-0.8788999915000001,-3.936399937,-1.4810999630000001
34,0.34047031299999997,-2.24000001,-3.0614998339999997,-2.4944999219999997
35,0.3504687500000001,-2.8882999419999997,-2.254699945,-3.64139986
36,0.3605156249999997,-2.715399981,-1.4056999680000002,-4.774499893
37,0.37047031299999933,-2.20359993,-0.2091999948,-4.760699749
38,0.38046875000000036,-1.572600007,1.082999945,-4.139199734
39,0.39047187500000025,-1.122300029,1.974299908,-2.9549000260000002
40,0.4005124999999996,-0.3619999886,1.79519999,-2.281699896
41,0.41047343799999947,0.06709999591,0.6292999982999999,-2.263000011
42,0.4204687500000004,0.3933999836,-1.18569994,-2.537499905
43,0.4304703129999998,0.08359999955,-2.842999935,-1.853299975
44,0.44046874999999996,-0.4638999999,-3.5428998469999997,0.4343999922
45,0.45051406299999996,-1.05309999,-2.634500027,1.5151000019999998
46,0.4604734379999993,-0.9576999545,-1.1320999859999998,0.5665000081
47,0.47047031299999986,-0.7052999735,-0.03449999914,-0.3041000068
48,0.48047343799999975,-1.016799927,0.44209998850000004,-0.967599988
49,0.4904687499999998,-1.612100005,-0.4900999963,-1.45480001
50,0.5004687499999996,-2.040600061,-1.946799994,-2.933300018
51,0.5104718750000004,-1.112800002,-2.529599905,-3.39139986
52,0.5204703129999997,-0.2214999944,-2.105700016,-2.495499849
53,0.5304718749999999,0.5830999613000001,-2.327499866,-3.193799973
54,0.5405140629999998,0.5615999699,-3.544699907,-4.296999931
55,0.5504687500000003,-0.2491999865,-4.783400059,-4.120100021
56,0.5604718750000002,-0.39109998939999996,-5.791399956,-3.349699974
57,0.5704703129999995,-0.056399997320000006,-5.715899943999999,-2.6353998180000002
58,0.5805125000000002,-0.1510999948,-4.061800003,-1.7931998969999998
59,0.5904703129999991,0.43399998549999996,-2.578500032,-1.057099938
60,0.6004718750000002,1.662799954,-2.0523998740000002,-1.26699996
61,0.6104874999999996,2.215999842,-1.719499946,-1.787799954
62,0.6205125000000002,1.8421999219999998,-1.4140999319999998,-2.769599915
63,0.6304687500000004,1.08739996,-1.5223999019999999,-3.386699915
64,0.6404718750000002,0.1044999957,-1.434000015,-4.151199818
65,0.6505140629999993,-1.7960999009999998,-0.4166999757,-3.254699945
66,0.660478125,-3.952799797,0.6830999851,-1.4211999180000001
67,0.6704718749999996,-4.643799782,0.6421999931,0.45600000020000003
68,0.6805124999999999,-3.3011000160000004,-0.2721999884,0.6826999784000001
69,0.6904718750000001,-1.362800002,-1.106299996,-0.3304999769
70,0.7004703129999994,0.9291999935999999,-1.80339992,-1.296599984
71,0.7105265629999993,2.8351998330000003,-1.560099959,-1.99909997
72,0.7204703129999999,3.651799917,-0.027999998999999998,-1.122900009
73,0.7304703129999996,3.9218997960000004,1.64259994,-0.08929999917999999
74,0.7405109379999999,3.79919982,2.425799847,-0.3779999912
75,0.7504718749999997,2.84559989,3.0518000130000003,-2.17750001
76,0.7604749999999996,0.8147999644,4.474299908,-3.399399996
77,0.7705124999999997,-0.9590999484,5.477600098,-3.258699894
78,0.7804703129999995,-1.6082999709999999,5.545300007000001,-2.045300007
79,0.7904687499999996,-1.412599921,5.774399757,-0.1542999893
80,0.8004718750000004,-1.306599975,6.551099777,2.8142998219999997
81,0.8104874999999998,-1.371500015,6.5697999,6.219399929
82,0.8204703129999995,-1.809899926,5.7010998729999995,8.176199913
83,0.8304718749999997,-1.381099939,4.516699791000001,6.596699715
84,0.8405140629999996,-0.8269999623000001,3.8765997889999997,3.772300005
85,0.8504718750000002,-0.49889999630000004,3.005299807,2.0776999
86,0.8604859379999992,0.003099999856,2.560799837,1.9305999280000001
87,0.8704718749999998,-0.2190999985,3.1899998189999996,1.768599987
88,0.8804718749999996,-0.8463999629000001,4.283199787,0.7507999539
89,0.8904703129999998,-0.6153999567,3.8859000210000003,1.389899969
90,0.9004703129999996,-0.1735000014,2.8774998189999996,1.987100005
91,0.9105296879999996,0.18629999460000002,2.013799906,3.805599928
92,0.9204703129999992,-0.236499995,1.592299938,5.516200066000001
93,0.9304703129999998,-1.779799938,1.350999951,5.507699966000001
94,0.9404703129999996,-3.2486999030000003,0.9567999840000001,5.936699867000001
95,0.9505125000000003,-3.312899828,-0.03790000081,5.521299839
96,0.9604859379999997,-3.142599821,-0.7322999834999999,1.7770999669999998
97,0.9704703129999999,-3.3659999369999998,-0.15739999710000002,-4.355400085
98,0.9804703129999996,-2.941099882,1.034399986,-8.795800209
99,0.9904703129999994,-1.197399974,2.2439999580000003,-10.39179993
100,1.0004703129999992,0.47979998590000006,3.335299969,-8.874199867
101,1.0105203129999998,1.2523999209999999,4.6661996839999995,-5.440899849
102,1.0204703129999997,1.52699995,6.287099838,-0.6444999576
103,1.030471875,3.2736999989999997,4.883899689,3.981599808
104,1.0405140629999998,5.075500011,2.1027998919999997,6.874300002999999
105,1.050470313,6.757699966000001,-0.37250000240000003,7.605799675
106,1.0604718750000002,7.71089983,-2.516499996,5.083499908
107,1.070471875,5.747499942999999,-3.3217999939999996,1.695199966
108,1.0805109379999998,2.676300049,-3.478399992,-0.7972999811
109,1.090470312999999,-0.014599999409999998,-3.2904999260000003,-2.60469985
110,1.1004703129999998,-1.774799943,-2.838999987,-2.357800007
111,1.1104781250000002,-2.973899841,-2.338899851,-2.491099834
112,1.1205125000000002,-3.6373000139999996,-1.4936000109999998,-2.9406998160000004
113,1.1304687500000004,-3.484499931,-0.3048000038,-3.9610998630000003
114,1.140476562999999,-2.2683000559999997,0.8147000073999999,-4.793699741
115,1.1504703129999996,-0.8364999890000001,1.194299936,-4.750799656
116,1.1605171879999991,0.102699995,0.7910999656000001,-4.1575999260000005
117,1.1704703129999992,0.49089998009999997,0.15320000050000002,-2.60529995
118,1.1804718750000003,0.22309999170000003,-0.102199994,0.1846999973
119,1.1906187499999996,0.2250999957,-0.3768999875,3.012399912
120,1.2006187500000003,-0.09730000049000001,-0.6055999994,4.983799933999999
121,1.2104765629999994,-0.8945999742,-0.23829999570000002,2.93419981
122,1.2204718750000003,-1.9786999230000002,-1.3932999369999999,-2.359999895
123,1.230471875,-4.404500008,-3.4556999210000003,-6.564799786
124,1.240471875,-5.681699752999999,-2.985399961,-4.7579998969999995
125,1.2504718749999997,-3.144799948,-1.596899986,-1.227299929
126,1.2604765629999992,-2.289299965,-0.4716999829,-1.299600005
127,1.2704703129999997,-1.734399915,-0.1358999908,-2.222699881
128,1.2804703129999995,-0.18999999760000003,-1.419199944,-3.652999878
129,1.2905140629999998,0.7447999716,-3.491299868,-4.930500031
130,1.3004718750000004,-0.1796000004,-4.6914000510000005,-4.595799923
131,1.3104734379999998,-1.0183999540000002,-4.541399956,-4.367099762
132,1.320471875,-0.6815999745999999,-4.497399807,-4.075099945
133,1.3304687499999996,0.07840000092999999,-4.9458999630000005,-2.590499878
134,1.3405109379999995,0.1539999992,-4.824800014,-1.908100009
135,1.35046875,-0.08029999584,-4.476200104,-3.036499977
136,1.3604734379999996,-0.3392999768,-4.287499905,-4.470799923
137,1.370514063,-0.6861000061,-3.7526998519999997,-4.920300007
138,1.3804718749999996,-1.29519999,-2.657500029,-4.296899796
139,1.3904718750000002,-2.323899984,-1.100199938,-3.027099848
140,1.4005140629999993,-3.061399937,-0.1975999922,-0.9380999804000001
141,1.4104875000000003,-3.40019989,0.07299999892999999,-0.2079999894
142,1.4204703129999992,-3.52609992,0.4362999797,-0.5533999801
143,1.4305140629999995,-3.718699932,1.3270999190000001,-0.47549998759999995
144,1.440471875,-3.245299816,1.601400018,0.1875
145,1.4504703129999994,-1.425199986,0.7379999757,-0.1583999991
146,1.4605156250000002,0.9526999593000001,-0.1000999957,-0.030299998819999997
147,1.4704703129999999,2.606600046,-0.6762999892,0.693599999
148,1.4804703129999996,2.921499968,-0.8460999726999999,-0.5895999670000001
149,1.4905140629999991,2.469499826,0.2710999846,-2.330699921
150,1.5004718749999997,1.9052999019999999,2.186399937,-1.840699911
151,1.5104875,1.753399968,4.367599964,-1.4994999169999998
152,1.5205124999999997,1.191599965,6.833600044,-1.528299928
153,1.5304734379999996,0.5073999763,8.960800171,0.20559999350000002
154,1.5402125,0.8208000064000001,9.155499458,3.8619999889999996
155,1.550470313,1.6274999380000001,7.914399624,6.960199833
156,1.5604718750000002,1.394400001,7.138700008,8.14659977
157,1.5704687499999999,0.18590000269999998,6.919299603,6.747599602
158,1.5804718749999997,-1.097499967,6.450999737,3.7714998719999997
159,1.590470312999999,-1.201300025,5.762199879,2.040699959
160,1.6004703129999998,-1.065400004,4.574199677,3.040400028
161,1.6104859379999992,-1.357299924,3.6650998589999997,3.822299957
162,1.6204718749999998,-1.590699911,2.842799902,3.4788999560000002
163,1.6304703129999991,-2.1275000569999998,2.485199928,3.2307999130000002
164,1.6404703129999998,-2.7505998610000004,2.227699995,3.1182999610000004
165,1.650471875,-3.64989996,2.2439999580000003,2.1807000640000003
166,1.6604734379999995,-3.547499895,1.411899924,2.631599903
167,1.6704718749999996,-3.7465999130000003,0.9409999847,3.617999792
168,1.6805124999999999,-4.934400082,1.101499915,3.2926998139999997
169,1.6904703129999996,-6.065799713,1.4566999669999998,1.387199998
170,1.7004703129999994,-6.565799713,1.939599991,-1.573399901
171,1.7104749999999997,-6.503399849,2.8313999180000002,-5.139199734
172,1.7204687500000002,-5.54859972,4.113100052,-8.237999916
173,1.7305124999999997,-3.953199863,5.902400017000001,-8.708899498
174,1.7404687499999998,-2.136399984,7.631399632000001,-5.766799927
175,1.7504718749999997,0.7486000061,6.994299889,-1.51699996
176,1.7605171879999997,5.43419981,3.9021999839999997,1.887299895
177,1.7704703129999997,9.792099953,0.1642999947,4.649799824
178,1.7804703129999995,12.50949955,-3.26789999,5.232899666000001
179,1.7905125000000002,13.15709972,-5.642399788,4.117300033999999
180,1.800470313,10.89589977,-6.482499599,2.662099838
181,1.8104750000000003,5.729399681,-5.831199646,0.1990999877
182,1.8204703129999995,-0.6146999597999999,-3.473399878,-1.706399918
183,1.8305140629999999,-4.239200115,-1.573599935,-2.94569993
184,1.840470312999999,-5.008299828,-0.6471999884,-1.7447999719999998
185,1.8504703129999998,-4.181099892,-0.1384000033,-0.06469999998999999
